"","Gram","Count"
"11843","dominical","0"
"11844","dominion","1"
"11845","dominionism","0"
"11846","dominionist","0"
"11847","domino","1"
"11848","dominus","0"
"11849","don","1733"
"11850","donate","16"
"11851","donated","12"
"11852","donation","10"
"11853","donax","0"
"11854","done","471"
"11855","doney","0"
"11856","donga","0"
"11857","donjon","0"
"11858","donkey","5"
"11859","donna","9"
"11860","donor","5"
"11861","dont","18"
"11862","doob","0"
"11863","doodad","0"
"11864","doodle","3"
"11865","doodlebug","0"
"11866","doodler","0"
"11867","doohickey","1"
"11868","dooley","0"
"11869","dooms","0"
"11870","doomsday","6"
"11871","doomstead","0"
"11872","doon","0"
"11873","door","180"
"11874","doorbell","5"
"11875","doored","0"
"11876","doorframe","0"
"11877","doorjamb","0"
"11878","doorkeeper","0"
"11879","doorknob","0"
"11880","doorman","1"
"11881","doornail","0"
"11882","doorplate","0"
"11883","doorpost","0"
"11884","doorstep","4"
"11885","doorstop","2"
"11886","doorway","9"
"11887","dop","0"
"11888","dopa","0"
"11889","doper","0"
"11890","dopey","1"
"11891","dopper","0"
"11892","dor","0"
"11893","dorado","0"
"11894","doree","0"
"11895","doria","0"
"11896","dorje","0"
"11897","dorm","1"
"11898","dormancy","0"
"11899","dormant","2"
"11900","dormer","0"
"11901","dormered","0"
"11902","dormition","0"
"11903","dormitory","2"
"11904","dormouse","0"
"11905","dorn","0"
"11906","dorp","1"
"11907","dorsal","0"
"11908","dorsolateral","0"
"11909","dory","0"
"11910","dos","3"
"11911","dosa","1"
"11912","dosage","1"
"11913","dose","11"
"11914","dosimeter","0"
"11915","doss","1"
"11916","dossier","4"
"11917","dot","16"
"11918","dotage","1"
"11919","dote","1"
"11920","doted","1"
"11921","doting","0"
"11922","dotted","5"
"11923","dotter","0"
"11924","dotterel","0"
"11925","dottily","0"
"11926","dotting","1"
"11927","dotty","0"
"11928","doty","0"
"11929","double","94"
"11930","doubled","9"
"11931","doubler","0"
"11932","doublet","0"
"11933","doubletree","0"
"11934","doublets","0"
"11935","doubling","2"
"11936","doubloon","0"
"11937","doubly","3"
"11938","doubt","109"
"11939","doubtably","0"
"11940","doubter","1"
"11941","doubtful","3"
"11942","doubtfully","0"
"11943","doubtfulness","0"
"11944","doubting","2"
"11945","doubtingly","0"
"11946","doubtless","7"
"11947","doubtlessly","0"
"11948","douce","0"
"11949","doucet","0"
"11950","douche","1"
"11951","dough","85"
"11952","doughboy","0"
"11953","doughnut","3"
"11954","doughty","0"
"11955","doughy","1"
"11956","dour","0"
"11957","dourly","0"
"11958","douse","0"
"11959","dove","16"
"11960","dovecot","0"
"11961","dovelike","0"
"11962","dover","4"
"11963","dovetail","1"
"11964","dovetailed","0"
"11965","dovish","0"
"11966","dow","2"
"11967","dowager","4"
"11968","dowd","2"
"11969","dowdy","0"
"11970","dowdyism","0"
"11971","dowel","3"
"11972","dower","0"
"11973","dowery","0"
"11974","down","1045"
"11975","downbeat","1"
"11976","downcast","0"
"11977","downdale","0"
"11978","downdraft","0"
"11979","downer","4"
"11980","downfall","5"
"11981","downgrade","0"
"11982","downhearted","0"
"11983","downhill","5"
"11984","downland","0"
"11985","downline","1"
"11986","downpour","4"
"11987","downright","10"
"11988","downrightly","0"
"11989","downside","5"
"11990","downslope","0"
"11991","downspout","0"
"11992","downstage","0"
"11993","downstairs","23"
"11994","downstate","0"
"11995","downstream","0"
"11996","downstroke","0"
"11997","downswing","1"
"11998","downtown","24"
"11999","downtrend","0"
"12000","downtrodden","2"
"12001","downturn","3"
"12002","downward","7"
"12003","downwardly","0"
"12004","downwind","0"
"12005","downy","0"
"12006","dowry","1"
"12007","dowser","0"
"12008","doxa","0"
"12009","doxastic","0"
"12010","doxology","0"
"12011","doxy","0"
"12012","doze","1"
"12013","dozed","1"
"12014","dozen","28"
"12015","dozer","0"
"12016","dozily","0"
"12017","dozy","0"
"12018","drab","3"
"12019","drabble","0"
"12020","drabness","0"
"12021","drachma","0"
"12022","draconic","0"
"12023","draff","0"
"12024","draft","31"
"12025","drafter","0"
"12026","drafting","1"
"12027","draftsman","0"
"12028","draftsmanship","1"
"12029","drafty","2"
"12030","drag","31"
"12031","dragged","8"
"12032","dragger","0"
"12033","dragging","8"
"12034","draggy","0"
"12035","dragnet","0"
"12036","drago","1"
"12037","dragon","24"
"12038","dragoness","0"
"12039","dragonfly","2"
"12040","dragonhead","0"
"12041","dragoon","0"
"12042","drain","22"
"12043","drainage","1"
"12044","drained","3"
"12045","drainer","0"
"12046","drainpipe","0"
"12047","draisine","0"
"12048","drake","7"
"12049","dram","0"
"12050","drama","46"
"12051","dramatic","25"
"12052","dramatically","7"
"12053","dramatics","0"
"12054","dramatist","1"
"12055","dramatization","0"
"12056","dramatize","0"
"12057","dramaturge","0"
"12058","dramaturgy","0"
"12059","drang","1"
"12060","drank","26"
"12061","drape","0"
"12062","draper","2"
"12063","drapery","1"
"12064","drapetomania","0"
"12065","drastic","4"
"12066","drastically","5"
"12067","drat","0"
"12068","dratted","0"
"12069","draught","10"
"12070","draughts","0"
"12071","draughtsman","0"
"12072","draw","77"
"12073","drawback","1"
"12074","drawbridge","0"
"12075","drawdown","0"
"12076","drawee","0"
"12077","drawer","15"
"12078","drawers","9"
"12079","drawing","60"
"12080","drawl","1"
"12081","drawling","0"
"12082","drawn","46"
"12083","drawstring","1"
"12084","dray","0"
"12085","dread","10"
"12086","dreader","0"
"12087","dreadful","9"
"12088","dreadfully","0"
"12089","dreadly","0"
"12090","dreadnought","1"
"12091","dream","128"
"12092","dreamer","2"
"12093","dreamily","0"
"12094","dreamish","0"
"12095","dreamland","1"
"12096","dreamless","0"
"12097","dreamlessness","0"
"12098","dreamlike","0"
"12099","dreamt","7"
"12100","dreamworld","0"
"12101","dreamy","5"
"12102","drear","0"
"12103","dreariness","1"
"12104","dreary","5"
"12105","dredge","1"
"12106","dredger","0"
"12107","dredging","0"
"12108","dregs","2"
"12109","dreiling","1"
"12110","drench","0"
"12111","drenching","1"
"12112","dress","113"
"12113","dressage","4"
"12114","dressed","38"
"12115","dresser","9"
"12116","dressiness","0"
"12117","dressing","27"
"12118","dressmaker","0"
"12119","dressmaking","2"
"12120","dressy","0"
"12121","drest","0"
"12122","drew","44"
"12123","dribble","1"
"12124","dribbler","1"
"12125","dried","29"
"12126","drier","1"
"12127","driest","1"
"12128","drift","10"
"12129","drifter","1"
"12130","drifting","5"
"12131","driftwood","0"
"12132","drifty","1"
"12133","drill","16"
"12134","driller","0"
"12135","drilling","6"
"12136","drink","132"
"12137","drinkability","1"
"12138","drinkable","1"
"12139","drinker","5"
"12140","drinking","92"
"12141","drip","9"
"12142","dripping","6"
"12143","drippy","1"
"12144","drivable","1"
"12145","drive","145"
"12146","drivel","2"
"12147","driven","48"
"12148","driver","39"
"12149","driverless","0"
"12150","driveway","13"
"12151","driving","89"
"12152","drizzle","12"
"12153","drizzly","0"
"12154","drogue","0"
"12155","droit","0"
"12156","droll","1"
"12157","drollness","0"
"12158","dromedary","0"
"12159","dromos","1"
"12160","drona","1"
"12161","drone","8"
"12162","drongo","0"
"12163","drony","0"
"12164","drool","8"
"12165","droop","0"
"12166","drooping","0"
"12167","droopy","1"
"12168","drop","93"
"12169","dropcloth","0"
"12170","drophead","0"
"12171","droplet","1"
"12172","dropout","1"
"12173","dropper","1"
"12174","dropping","11"
"12175","droppingly","0"
"12176","dropsical","0"
"12177","dropsy","0"
"12178","dropt","0"
"12179","dross","0"
"12180","drought","15"
"12181","drove","53"
"12182","drover","0"
"12183","drow","0"
"12184","drown","8"
"12185","drowner","0"
"12186","drowsily","0"
"12187","drowsiness","0"
"12188","drowsy","2"
"12189","drubbing","0"
"12190","drudge","1"
"12191","drudgery","2"
"12192","druggist","0"
"12193","druggy","0"
"12194","drugstore","3"
"12195","druid","0"
"12196","druidic","0"
"12197","druidical","0"
"12198","druidism","0"
"12199","druidry","0"
"12200","drum","22"
"12201","drumbeat","2"
"12202","drumhead","0"
"12203","drumlin","0"
"12204","drumline","0"
"12205","drummer","7"
"12206","drumming","7"
"12207","drumstick","3"
"12208","drung","0"
"12209","drunkard","1"
"12210","drunkenly","0"
"12211","drunkenness","1"
"12212","drupal","0"
"12213","drupe","0"
"12214","drusy","0"
"12215","dry","99"
"12216","dryad","0"
"12217","drying","14"
"12218","dryish","0"
"12219","dryly","1"
"12220","dryness","1"
"12221","dual","3"
"12222","dualism","1"
"12223","dualist","0"
"12224","dualistic","0"
"12225","duality","3"
"12226","dually","0"
"12227","dub","2"
"12228","dubb","1"
"12229","dubbing","0"
"12230","dubby","0"
"12231","dubious","9"
"12232","dubiously","0"
"12233","dubs","0"
"12234","ducal","0"
"12235","duces","0"
"12236","duchess","4"
"12237","duchesse","0"
"12238","duchy","1"
"12239","duck","21"
"12240","duckhouse","0"
"12241","duckie","1"
"12242","ducking","1"
"12243","duckling","0"
"12244","duckweed","0"
"12245","duct","9"
"12246","ductile","0"
"12247","ductility","0"
"12248","ductless","0"
"12249","dud","2"
"12250","duddies","0"
"12251","dude","23"
"12252","dudgeon","0"
"12253","dudley","4"
"12254","due","159"
"12255","duel","5"
"12256","dueling","1"
"12257","duelist","0"
"12258","duet","2"
"12259","duff","1"
"12260","duffel","1"
"12261","duffer","0"
"12262","dug","17"
"12263","dugal","0"
"12264","dugong","1"
"12265","dugout","1"
"12266","duiker","0"
"12267","duit","0"
"12268","duke","25"
"12269","dukedom","0"
"12270","dulcet","0"
"12271","dulcimer","2"
"12272","dulia","0"
"12273","dull","18"
"12274","dullard","0"
"12275","duller","0"
"12276","dullness","0"
"12277","dully","0"
"12278","dulse","0"
"12279","duly","3"
"12280","dum","0"
"12281","duma","0"
"12282","dumbbell","0"
"12283","dumbledore","0"
"12284","dumbly","0"
"12285","dumbness","0"
"12286","dumdum","0"
"12287","dummy","5"
"12288","dump","19"
"12289","dumper","0"
"12290","dumping","3"
"12291","dumpling","2"
"12292","dumpy","1"
"12293","dun","4"
"12294","dunal","0"
"12295","dunce","0"
"12296","dunder","0"
"12297","dunderhead","0"
"12298","dune","0"
"12299","dung","2"
"12300","dungaree","0"
"12301","dungeon","2"
"12302","dungy","0"
"12303","dunk","4"
"12304","dunlin","0"
"12305","dunnage","0"
"12306","dunne","0"
"12307","dunner","1"
"12308","dunnock","0"
"12309","dunny","0"
"12310","dunst","4"
"12311","dunstable","0"
"12312","duo","11"
"12313","duodenum","0"
"12314","duopoly","0"
"12315","dup","1"
"12316","dupable","0"
"12317","dupe","0"
"12318","duper","4"
"12319","duplex","3"
"12320","duplicable","0"
"12321","duplicate","5"
"12322","duplication","1"
"12323","duplicative","0"
"12324","duplicator","0"
"12325","duplicity","0"
"12326","duppy","0"
"12327","dura","0"
"12328","durability","3"
"12329","durable","3"
"12330","durant","0"
"12331","duration","20"
"12332","durbar","0"
"12333","duress","0"
"12334","durian","3"
"12335","during","432"
"12336","durn","0"
"12337","duro","0"
"12338","durry","0"
"12339","durst","0"
"12340","dusk","5"
"12341","dusky","2"
"12342","dust","54"
"12343","dustbin","1"
"12344","dustcloth","0"
"12345","duster","1"
"12346","dustily","0"
"12347","dustiness","0"
"12348","dusting","3"
"12349","dustless","0"
"12350","dustman","0"
"12351","dustpan","0"
"12352","dustproof","0"
"12353","dusty","13"
"12354","dutch","20"
"12355","duteous","0"
"12356","dutiful","2"
"12357","dutifully","0"
"12358","dutifulness","0"
"12359","duty","37"
"12360","duvet","3"
"12361","dux","0"
"12362","dvaita","0"
"12363","dwarf","2"
"12364","dwarfish","1"
"12365","dwarfism","0"
"12366","dwell","10"
"12367","dwelled","1"
"12368","dweller","2"
"12369","dwelling","10"
"12370","dwelt","2"
"12371","dwindle","1"
"12372","dyad","0"
"12373","dyadic","0"
"12374","dyce","0"
"12375","dye","10"
"12376","dyeable","0"
"12377","dyeing","5"
"12378","dyer","1"
"12379","dying","53"
"12380","dyker","0"
"12381","dynamic","23"
"12382","dynamical","0"
"12383","dynamically","0"
"12384","dynamics","12"
"12385","dynamis","0"
"12386","dynamism","1"
"12387","dynamite","3"
"12388","dynamiter","0"
"12389","dynamiting","0"
"12390","dynamo","0"
"12391","dynasty","8"
"12392","dyne","0"
"12393","dysentery","0"
"12394","dysfunction","4"
"12395","dysgraphia","0"
"12396","dyslexia","1"
"12397","dysmenorrhea","1"
"12398","dyspepsia","0"
"12399","dyspeptic","0"
"12400","dysphoria","0"
"12401","dysphoric","0"
"12402","dysplasia","0"
"12403","dystocia","0"
"12404","dystrophic","0"
"12405","dystrophy","0"
"12406","dysuria","0"
"12407","e","198"
"12408","ea","6"
"12409","each","733"
"12410","eager","20"
"12411","eagerly","4"
"12412","eagerness","1"
"12413","eagle","5"
"12414","eaglet","0"
"12415","ean","0"
"12416","ear","50"
"12417","earache","0"
"12418","eardrum","0"
"12419","eared","2"
"12420","earful","1"
"12421","earhole","0"
"12422","earing","0"
"12423","earl","1"
"12424","earldom","0"
"12425","earless","0"
"12426","early","307"
"12427","earmark","0"
"12428","earn","39"
"12429","earner","0"
"12430","earnest","9"
"12431","earnestly","1"
"12432","earnestness","1"
"12433","earning","10"
"12434","earnings","7"
"12435","earphone","0"
"12436","earpiece","1"
"12437","earplug","0"
"12438","earring","0"
"12439","earshot","0"
"12440","earsplitting","0"
"12441","earth","157"
"12442","earthborn","0"
"12443","earthed","0"
"12444","earthen","0"
"12445","earthenware","0"
"12446","earthiness","1"
"12447","earthless","0"
"12448","earthlike","0"
"12449","earthling","0"
"12450","earthly","5"
"12451","earthquake","7"
"12452","earthshock","0"
"12453","earthward","1"
"12454","earthwards","0"
"12455","earthwork","0"
"12456","earthworm","0"
"12457","earthy","3"
"12458","earwax","0"
"12459","earwig","0"
"12460","earworm","0"
"12461","ease","24"
"12462","easeful","0"
"12463","easel","4"
"12464","easement","0"
"12465","easer","0"
"12466","easier","98"
"12467","easiest","12"
"12468","easily","120"
"12469","easiness","0"
"12470","easing","4"
"12471","east","77"
"12472","eastbound","0"
"12473","easter","72"
"12474","easterling","0"
"12475","easterly","0"
"12476","eastern","28"
"12477","easterner","0"
"12478","easternmost","0"
"12479","eastland","0"
"12480","eastward","0"
"12481","easy","263"
"12482","easygoing","1"
"12483","eat","222"
"12484","eatable","0"
"12485","eaten","35"
"12486","eater","7"
"12487","eatery","0"
"12488","eating","161"
"12489","eats","15"
"12490","eave","0"
"12491","eaves","0"
"12492","eavesdrop","0"
"12493","eavesdropping","1"
"12494","ebb","2"
"12495","ebon","0"
"12496","ebony","1"
"12497","ebullience","1"
"12498","ebullient","0"
"12499","ebullition","0"
"12500","eccentric","8"
"12501","eccentrically","0"
"12502","eccentricity","0"
"12503","ecclesia","0"
"12504","ecclesial","0"
"12505","ecclesiastic","0"
"12506","ecclesiastical","2"
"12507","ecclesiastics","0"
"12508","ecclesiological","0"
"12509","ecclesiology","2"
"12510","echelon","1"
"12511","echidna","0"
"12512","echo","20"
"12513","echolalic","0"
"12514","eclair","0"
"12515","eclampsia","0"
"12516","eclamptic","0"
"12517","eclat","0"
"12518","eclectic","12"
"12519","eclectically","0"
"12520","eclecticism","1"
"12521","eclipse","7"
"12522","ecliptic","0"
"12523","ecole","0"
"12524","ecologic","0"
"12525","ecological","3"
"12526","ecologically","0"
"12527","ecologist","0"
"12528","ecology","1"
"12529","econometric","0"
"12530","econometrician","0"
"12531","economic","97"
"12532","economical","4"
"12533","economically","4"
"12534","economics","18"
"12535","economism","0"
"12536","economist","8"
"12537","economize","0"
"12538","economizer","0"
"12539","economy","74"
"12540","ecosystem","1"
"12541","ecotone","0"
"12542","ecru","0"
"12543","ecstasis","0"
"12544","ecstasy","3"
"12545","ecstatic","11"
"12546","ecstatically","0"
"12547","ectodermal","0"
"12548","ectopic","0"
"12549","ectoplasm","0"
"12550","ecumenical","1"
"12551","ecumenically","1"
"12552","eczema","3"
"12553","eczematous","0"
"12554","eddy","0"
"12555","edelweiss","0"
"12556","edema","0"
"12557","edge","80"
"12558","edged","10"
"12559","edgeless","0"
"12560","edger","0"
"12561","edgeways","0"
"12562","edgewise","0"
"12563","edginess","0"
"12564","edging","2"
"12565","edgy","5"
"12566","edh","0"
"12567","edible","2"
"12568","edict","2"
"12569","edification","1"
"12570","edifice","1"
"12571","edify","0"
"12572","edifying","1"
"12573","edit","10"
"12574","edition","46"
"12575","editor","56"
"12576","editorial","9"
"12577","editorialize","0"
"12578","editorially","0"
"12579","editorship","0"
"12580","editress","0"
"12581","educate","13"
"12582","educated","8"
"12583","education","101"
"12584","educational","22"
"12585","educationally","0"
"12586","educationist","0"
"12587","educative","0"
"12588","educator","4"
"12589","eel","1"
"12590","eer","0"
"12591","eerie","1"
"12592","eerily","3"
"12593","eeriness","0"
"12594","efface","0"
"12595","effacement","1"
"12596","effect","108"
"12597","effective","58"
"12598","effectively","34"
"12599","effectiveness","6"
"12600","effectivity","0"
"12601","effector","0"
"12602","effects","68"
"12603","effectual","1"
"12604","effectually","0"
"12605","effectuate","0"
"12606","effectuation","0"
"12607","effeminacy","0"
"12608","effeminate","0"
"12609","effendi","0"
"12610","effervescence","0"
"12611","effervescent","0"
"12612","effete","1"
"12613","effeteness","0"
"12614","efficacious","0"
"12615","efficacy","2"
"12616","efficiency","10"
"12617","efficient","19"
"12618","efficiently","5"
"12619","effigy","0"
"12620","efflorescence","0"
"12621","effluent","0"
"12622","effluvium","0"
"12623","effort","90"
"12624","effortful","0"
"12625","effortless","5"
"12626","effortlessly","9"
"12627","effrontery","0"
"12628","effulgence","0"
"12629","effulgent","0"
"12630","effuse","0"
"12631","effusion","0"
"12632","effusive","0"
"12633","effusively","0"
"12634","effusiveness","0"
"12635","eft","0"
"12636","eftsoons","0"
"12637","egad","1"
"12638","egalitarian","2"
"12639","egalitarianism","0"
"12640","egg","81"
"12641","egger","0"
"12642","egghead","0"
"12643","egging","0"
"12644","eggler","0"
"12645","eggless","1"
"12646","eggnog","0"
"12647","eggplant","8"
"12648","eggshell","3"
"12649","eggy","0"
"12650","ego","16"
"12651","egocentric","0"
"12652","egocentrism","0"
"12653","egoism","0"
"12654","egoist","0"
"12655","egoistic","0"
"12656","egol","0"
"12657","egomania","0"
"12658","egomaniac","0"
"12659","egomaniacal","0"
"12660","egotism","1"
"12661","egotist","0"
"12662","egotistic","0"
"12663","egotistical","1"
"12664","egregious","1"
"12665","egregiously","2"
"12666","egress","0"
"12667","egret","0"
"12668","eh","14"
"12669","eider","0"
"12670","eidetic","0"
"12671","eidolon","0"
"12672","eight","71"
"12673","eighteen","12"
"12674","eighteenth","2"
"12675","eightfold","0"
"12676","eighth","7"
"12677","eightieth","0"
"12678","eighty","5"
"12679","eimer","0"
"12680","einkorn","1"
"12681","eisegesis","0"
"12682","eisegetical","0"
"12683","eisteddfod","0"
"12684","either","303"
"12685","ejaculator","0"
"12686","ejaculatory","0"
"12687","eject","0"
"12688","ejection","1"
"12689","ejector","0"
"12690","eke","1"
"12691","eking","0"
"12692","ekka","0"
"12693","el","45"
"12694","elaborate","12"
"12695","elaborately","2"
"12696","elaborateness","0"
"12697","elaboration","2"
"12698","elain","0"
"12699","elaine","6"
"12700","elance","0"
"12701","eland","0"
"12702","elapse","0"
"12703","elastic","3"
"12704","elastica","0"
"12705","elasticity","2"
"12706","elasticizer","0"
"12707","elastin","1"
"12708","elate","1"
"12709","elated","2"
"12710","elation","0"
"12711","elbow","3"
"12712","elbowed","0"
"12713","elbowy","0"
"12714","eld","0"
"12715","elder","13"
"12716","elderberry","0"
"12717","elderhood","0"
"12718","elderly","12"
"12719","eldership","0"
"12720","eldest","12"
"12721","eldritch","2"
"12722","elect","7"
"12723","electable","0"
"12724","election","55"
"12725","elective","1"
"12726","elector","0"
"12727","electoral","8"
"12728","electorally","0"
"12729","electorate","5"
"12730","electorial","0"
"12731","electret","0"
"12732","electric","24"
"12733","electrical","6"
"12734","electrically","1"
"12735","electricalness","0"
"12736","electrician","1"
"12737","electricity","11"
"12738","electrics","0"
"12739","electrification","0"
"12740","electrify","0"
"12741","electro","4"
"12742","electroacoustic","0"
"12743","electrocardiogram","0"
"12744","electrochemical","0"
"12745","electroculture","0"
"12746","electrocute","0"
"12747","electrocution","0"
"12748","electrode","0"
"12749","electrodynamics","0"
"12750","electrohydraulic","0"
"12751","electrologist","0"
"12752","electrology","0"
"12753","electroluminescent","0"
"12754","electrolysis","1"
"12755","electrolyte","0"
"12756","electrolytic","0"
"12757","electromagnet","0"
"12758","electromagnetic","2"
"12759","electromagnetically","1"
"12760","electromagnetics","0"
"12761","electromagnetism","1"
"12762","electromotive","0"
"12763","electron","0"
"12764","electronic","25"
"12765","electronics","5"
"12766","electrophoresis","0"
"12767","electrophysiology","0"
"12768","electroshock","0"
"12769","electrostatic","0"
"12770","electrotherapy","0"
"12771","eleemosynary","0"
"12772","elegance","8"
"12773","elegant","25"
"12774","elegantly","2"
"12775","elegiac","0"
"12776","elegy","0"
"12777","element","39"
"12778","elemental","2"
"12779","elementally","0"
"12780","elementary","16"
"12781","elenctic","0"
"12782","elephant","10"
"12783","elephantiasis","0"
"12784","elephantine","0"
"12785","elevate","0"
"12786","elevated","9"
"12787","elevating","2"
"12788","elevation","6"
"12789","elevator","11"
"12790","eleven","16"
"12791","eleventh","2"
"12792","elf","9"
"12793","elfin","0"
"12794","elfish","0"
"12795","elfland","0"
"12796","elicit","6"
"12797","elicitation","0"
"12798","elide","0"
"12799","eligibility","3"
"12800","eligible","15"
"12801","eliminate","16"
"12802","elimination","2"
"12803","eliminative","0"
"12804","eliminator","0"
"12805","elision","0"
"12806","elite","22"
"12807","elixir","0"
"12808","elk","8"
"12809","elkhorn","0"
"12810","ell","0"
"12811","elle","6"
"12812","ellipse","0"
"12813","ellipses","0"
"12814","ellipsis","0"
"12815","ellipsoid","0"
"12816","elliptic","0"
"12817","elliptical","5"
"12818","elliptically","0"
"12819","elm","2"
"12820","elmy","0"
"12821","elocution","1"
"12822","eloge","0"
"12823","elongate","1"
"12824","elongated","1"
"12825","elongation","0"
"12826","elope","1"
"12827","elopement","0"
"12828","eloquence","0"
"12829","eloquent","5"
"12830","eloquently","2"
"12831","els","0"
"12832","else","338"
"12833","elsewhere","28"
"12834","elsewheres","0"
"12835","elsewise","0"
"12836","elt","0"
"12837","elucidate","0"
"12838","elucidation","0"
"12839","elude","0"
"12840","elusive","7"
"12841","elusiveness","0"
"12842","elves","5"
"12843","elvish","0"
"12844","elysia","0"
"12845","em","31"
"12846","emaciation","0"
"12847","emanate","1"
"12848","emanation","0"
"12849","emanative","0"
"12850","emancipate","0"
"12851","emancipation","1"
"12852","emancipationist","0"
"12853","emancipator","0"
"12854","emancipatory","0"
"12855","emasculate","0"
"12856","emasculation","0"
"12857","embalm","0"
"12858","embalmer","0"
"12859","embankment","4"
"12860","embargo","0"
"12861","embark","1"
"12862","embarkation","0"
"12863","embarras","0"
"12864","embarrass","5"
"12865","embarrassed","19"
"12866","embarrassing","24"
"12867","embarrassingly","0"
"12868","embarrassment","9"
"12869","embassy","14"
"12870","embattled","0"
"12871","embed","0"
"12872","embellish","1"
"12873","embellisher","0"
"12874","embellishment","4"
"12875","ember","0"
"12876","embezzle","0"
"12877","embezzlement","1"
"12878","embezzler","0"
"12879","embitter","0"
"12880","embitterment","0"
"12881","emblaze","0"
"12882","emblazon","0"
"12883","emblem","3"
"12884","emblematic","1"
"12885","embodiment","2"
"12886","embody","1"
"12887","embolden","0"
"12888","embolism","0"
"12889","emboss","2"
"12890","embosser","0"
"12891","embossing","27"
"12892","embouchure","0"
"12893","embrace","32"
"12894","embraceable","1"
"12895","embracement","0"
"12896","embracing","13"
"12897","embrittlement","0"
"12898","embrocation","0"
"12899","embroider","3"
"12900","embroiderer","0"
"12901","embroidery","6"
"12902","embroil","0"
"12903","embryo","0"
"12904","embryologist","0"
"12905","embryology","0"
"12906","embryonic","1"
"12907","emcee","1"
"12908","eme","0"
"12909","emendation","0"
"12910","emerald","5"
"12911","emerge","19"
"12912","emergence","2"
"12913","emergency","54"
"12914","emergent","1"
"12915","emergently","0"
"12916","emeritus","1"
"12917","emersion","0"
"12918","emery","0"
"12919","emesis","0"
"12920","emigrant","0"
"12921","emigrate","0"
"12922","emigration","1"
"12923","eminence","1"
"12924","eminent","7"
"12925","eminently","2"
"12926","emir","0"
"12927","emirate","0"
"12928","emissary","0"
"12929","emission","2"
"12930","emit","1"
"12931","emitter","1"
"12932","emma","23"
"12933","emmenagogic","0"
"12934","emmenagogue","0"
"12935","emmer","1"
"12936","emmet","0"
"12937","emollient","0"
"12938","emote","0"
"12939","emotion","22"
"12940","emotional","81"
"12941","emotionalism","0"
"12942","emotionality","1"
"12943","emotionally","16"
"12944","emotionless","0"
"12945","emotive","1"
"12946","empathic","1"
"12947","empathically","0"
"12948","empathize","1"
"12949","empathy","5"
"12950","emperor","8"
"12951","emperorship","0"
"12952","empery","0"
"12953","emphases","0"
"12954","emphasis","21"
"12955","emphasize","3"
"12956","emphatic","2"
"12957","emphatically","1"
"12958","emphysema","0"
"12959","empire","29"
"12960","empiric","0"
"12961","empirical","3"
"12962","empiricism","1"
"12963","empiricist","0"
"12964","emplacement","0"
"12965","employ","4"
"12966","employability","0"
"12967","employable","0"
"12968","employed","18"
"12969","employee","21"
"12970","employer","16"
"12971","employment","28"
"12972","emporia","0"
"12973","emporium","2"
"12974","empower","8"
"12975","empowerment","2"
"12976","empress","0"
"12977","empt","0"
"12978","emptier","0"
"12979","emptily","0"
"12980","emptiness","8"
"12981","emptor","0"
"12982","empty","70"
"12983","empyreal","0"
"12984","empyrean","2"
"12985","empyreumatic","0"
"12986","emu","0"
"12987","emulate","4"
"12988","emulation","0"
"12989","emulative","0"
"12990","emulator","1"
"12991","emulsify","0"
"12992","emulsion","2"
"12993","en","22"
"12994","enable","10"
"12995","enablement","0"
"12996","enabler","1"
"12997","enact","2"
"12998","enactment","1"
"12999","enactor","1"
"13000","enage","0"
"13001","enamel","3"
"13002","enameling","0"
"13003","enamelware","0"
"13004","enamored","2"
"13005","enantiomer","0"
"13006","encamp","0"
"13007","encampment","0"
"13008","encapsulate","1"
"13009","encapsulation","0"
"13010","encase","0"
"13011","encasement","0"
"13012","encaustic","1"
"13013","encephalitis","0"
"13014","encephalomyelitis","0"
"13015","encephalopathy","0"
"13016","enchain","0"
"13017","enchant","1"
"13018","enchanter","0"
"13019","enchanting","3"
"13020","enchantingly","0"
"13021","enchantment","0"
"13022","enchantress","0"
"13023","enchilada","3"
"13024","encina","0"
"13025","encircle","0"
"13026","encirclement","0"
"13027","enclave","1"
"13028","enclose","0"
"13029","enclosure","3"
"13030","encode","0"
"13031","encomium","0"
"13032","encompass","0"
"13033","encore","3"
"13034","encounter","25"
"13035","encourage","40"
"13036","encouragement","26"
"13037","encourager","0"
"13038","encouraging","19"
"13039","encouragingly","0"
"13040","encroach","0"
"13041","encroachment","1"
"13042","encrypt","0"
"13043","encryption","2"
"13044","encumber","0"
"13045","encumbrance","0"
"13046","encyclical","1"
"13047","encyclopedia","2"
"13048","encyclopediast","0"
"13049","encyclopedic","0"
"13050","end","593"
"13051","endanger","0"
"13052","endangerment","0"
"13053","endear","0"
"13054","endeared","0"
"13055","endearing","3"
"13056","endearingly","0"
"13057","endearment","0"
"13058","endeavor","17"
"13059","endeavorer","0"
"13060","ended","116"
"13061","endemic","1"
"13062","ender","1"
"13063","ending","62"
"13064","endive","0"
"13065","endless","33"
"13066","endlessly","8"
"13067","endlessness","0"
"13068","endocardium","0"
"13069","endocrine","5"
"13070","endocrinological","0"
"13071","endocrinologist","0"
"13072","endocrinology","0"
"13073","endodontic","0"
"13074","endodontist","0"
"13075","endogenous","0"
"13076","endometrial","0"
"13077","endomysium","0"
"13078","endorse","5"
"13079","endorsed","2"
"13080","endorsee","0"
"13081","endorsement","9"
"13082","endorser","0"
